"","Read_Count_1_A1","Read_Count_1_A2","Read_Count_1_A3","Read_Count_1_B1","Read_Count_1_B2","Read_Count_1_B3","Read_Count_1_C1","Read_Count_1_C2","Read_Count_1_C3","Read_Count_2_A1","Read_Count_2_A2","Read_Count_2_A3","Read_Count_2_B1","Read_Count_2_B2","Read_Count_2_B3","Read_Count_2_C1","Read_Count_2_C2","Read_Count_2_C3"
"metabat2.31.faa_10034_pilon_10",0,0,0,0,1.05947176000955,0,0,0,0,0,0,0,1.20479126354875,1.79562538415579,0,0,0,0
"metabat2.31.faa_10034_pilon_12",0,0,0,0,0.624881478769439,0,0,0,0,0,0,0,1.97685414951006,0.867015908578365,0,0,0,0
"metabat2.31.faa_10034_pilon_14",0,0,0,0,0,1.1736006572991,0,0,0,0,0,0,0.407363401939745,0.867015908578365,0,0,0,0
"metabat2.31.faa_10034_pilon_16",0,0,0,0,1.66372558429005,1.81207904754256,0,0,0,0,0,0,0.984610766262001,1.40477937947747,0,0,0,0
"metabat2.31.faa_10034_pilon_18",0,0,0,0,1.66372558429005,2.04940405891262,0,0,0,0,0,0,1.71537440687619,0.497682074600622,1.81207904754256,0,0,0
"metabat2.31.faa_10034_pilon_19",0,0,0,1.16081028131188,1.05947176000955,0,0,0,0,0,0,0,0.724667367759056,0,0,0,0,0
"metabat2.31.faa_10034_pilon_20",0,0,0,0,1.05947176000955,1.1736006572991,0,0,0,0,0,0,2.38994596090253,1.16081028131189,1.1736006572991,0,0,0
"metabat2.31.faa_10034_pilon_21",0,0,0,0,1.05947176000955,1.1736006572991,0,0,0,0,0,0,1.39577517006757,1.16081028131189,0,0,0,0
"metabat2.31.faa_10034_pilon_23",0,0,0,2.57126873466228,3.751456766861,3.62078088331942,0,0,0,0,0,0,3.81253844021862,4.89898345986364,2.25314801661171,0,0,0
"metabat2.31.faa_10034_pilon_4",0,0,0,0,0,0,0,0,0,0,0,0,1.20479126354875,0.497682074600622,0,0,0,0
"metabat2.31.faa_10034_pilon_7",0,0,0,1.16081028131188,1.66372558429005,1.81207904754256,0,0,0,0,0,0,1.97685414951006,2.46763826669607,0,0,0,0
"metabat2.31.faa_10034_pilon_8",0,0,1.91085877036983,0,0,1.1736006572991,0,0,0,0,0,0,0.724667367759056,0,0,0,0,0
"metabat2.31.faa_10034_pilon_9",0,0,0,0,1.05947176000955,2.59047247868788,0,0,0,0,0,0,0.984610766262001,0.497682074600622,0,0,0,0
"metabat2.31.faa_10347_pilon_10",0,0,0,0,0.624881478769439,1.1736006572991,0,0,0,0,0,0,1.20479126354875,0,0,0,0,0
"metabat2.31.faa_10347_pilon_6",0,0,0,1.16081028131188,2.08831286547066,2.04940405891262,0,0,0,1.16081028131188,0,0,1.71537440687619,3.27064968274673,0,0,0,0
"metabat2.31.faa_10347_pilon_7",0,0,0,0,0,0,0,0,0,0,0,0,0,1.6133978000862,0,0,0,0
"metabat2.31.faa_10347_pilon_8",0,0,0,0,1.05947176000955,0,0,0,0,0,0,0,0.724667367759056,0.867015908578365,0,0,0,0
"metabat2.31.faa_10347_pilon_9",0,0,1.25106118953937,1.16081028131188,0.624881478769439,2.04940405891262,0,0,0,0,0,0,0.724667367759056,0.497682074600622,1.81207904754256,0,0,0
"metabat2.31.faa_10755_pilon_1",0,0,0,0,1.05947176000955,0,0,0,0,0,0,0,0.984610766262001,1.16081028131189,1.1736006572991,0,0,0
"metabat2.31.faa_10755_pilon_2",0,0,0,0,1.39300557623163,0,0,0,0,0,0,0,0.984610766262001,2.46763826669607,0,0,0,0
"metabat2.31.faa_10755_pilon_3",0,0,0,0,0,0.702985400065677,0,0,0,0,0,0,2.55922181615699,1.16081028131189,0,0,0,0
