"","Read_Count_1_A1","Read_Count_1_A2","Read_Count_1_A3","Read_Count_1_B1","Read_Count_1_B2","Read_Count_1_B3","Read_Count_1_C1","Read_Count_1_C2","Read_Count_1_C3","Read_Count_2_A1","Read_Count_2_A2","Read_Count_2_A3","Read_Count_2_B1","Read_Count_2_B2","Read_Count_2_B3","Read_Count_2_C1","Read_Count_2_C2","Read_Count_2_C3"
"metabat1.7.faa_contig436pilon_pilon_10",0,0.88590938112637,1.64486408351293,0,1.16619325035431,0,0,0,0,0,0.89550771308478,0,0,1.74689798439781,1.1340537405337,0,0,0
"metabat1.7.faa_contig436pilon_pilon_100",1.29185180527056,1.43074458043053,0.38281488519608,1.1340537405337,0,0,0,0,0,1.11645381230496,0.89550771308478,1.75709288071739,0,1.12312357938219,0,0,0,0
"metabat1.7.faa_contig436pilon_pilon_1000",0.785936028605364,1.64146402980544,2.30756971923906,0,2.24262160634391,2.62673007810211,0,0,0,0,1.19559746605447,2.36884809447434,2.97318671073354,1.74689798439781,2.80193012411026,0,0,0
"metabat1.7.faa_contig436pilon_pilon_1001",1.96230563626242,1.18389527239187,1.14765426080542,0,0,0.897401199107369,0,0,0,0,2.00393517636671,1.13098460611101,1.09903579045027,0,2.53081550425397,0,0,0
"metabat1.7.faa_contig436pilon_pilon_1002",0,0.88590938112637,0,0,0,0,0,0,0,0,1.19559746605447,1.13098460611101,0,0,1.1340537405337,0,0,0
"metabat1.7.faa_contig436pilon_pilon_1003",1.29185180527056,0.509913214608311,1.14765426080542,1.1340537405337,0,0.897401199107369,0,0,0,0,1.44388713727703,2.36884809447434,1.71555497817818,1.74689798439781,1.7610687491275,0,0,0
"metabat1.7.faa_contig436pilon_pilon_1004",0,1.18389527239187,2.47463106669557,0,1.16619325035431,1.44647599839007,0,0,0,0,0.89550771308478,2.66797545578142,2.14611569478379,0,1.7610687491275,0,0,0
"metabat1.7.faa_contig436pilon_pilon_1005",2.60157159760965,1.18389527239187,2.30756971923906,1.1340537405337,2.24262160634391,0.897401199107369,0,0,0,1.73823503865256,0.516148531667395,2.36884809447434,1.09903579045027,2.1809567813732,1.1340537405337,1.29118405857877,0,0
"metabat1.7.faa_contig436pilon_pilon_1006",1.29185180527056,1.43074458043053,1.14765426080542,0,0,2.40967275086044,0,0,0,0,0.516148531667395,1.4777407110858,0,0,2.53081550425397,0,0,0
"metabat1.7.faa_contig436pilon_pilon_1007",0,1.43074458043053,1.64486408351293,0,0,2.15407448615294,0,0,0,0,1.19559746605447,1.13098460611101,2.47727817412133,0,0,0,0,0
"metabat1.7.faa_contig436pilon_pilon_1008",2.76419434237269,0.88590938112637,3.05192925054972,0,1.80255518101465,1.44647599839007,0,0,0,1.11645381230496,2.15090332733127,2.52615053480768,1.71555497817818,0,2.80193012411026,0,0,0
"metabat1.7.faa_contig436pilon_pilon_1009",1.66568014541256,1.98832176012744,2.01393892571283,1.1340537405337,2.24262160634391,1.44647599839007,0,0,0,2.17133542639018,2.00393517636671,1.99102887400464,1.09903579045027,1.74689798439781,1.1340537405337,0,0,0
"metabat1.7.faa_contig436pilon_pilon_101",0,0,0.38281488519608,1.1340537405337,0,0,0,0,0,0,0.89550771308478,0,1.09903579045027,0,0,0,0,0
"metabat1.7.faa_contig436pilon_pilon_1010",1.66568014541256,1.82529197697292,2.5514261270497,0,2.57936124805689,2.15407448615294,2.07197274134539,0,0,0,1.19559746605447,1.99102887400464,2.14611569478379,1.12312357938219,2.80193012411026,0,0,0
"metabat1.7.faa_contig436pilon_pilon_1011",1.29185180527056,1.18389527239187,1.14765426080542,0,1.16619325035431,2.15407448615294,0,0,0,1.11645381230496,0.89550771308478,0,1.09903579045027,1.12312357938219,1.7610687491275,0,0,0
"metabat1.7.faa_contig436pilon_pilon_1013",0,0.509913214608311,0.685058202165542,1.1340537405337,0,0,0,0,0,0,0,0,1.09903579045027,0,2.53081550425397,0,0,0
"metabat1.7.faa_contig436pilon_pilon_1014",1.66568014541256,1.64146402980544,0.685058202165542,2.53081550425397,1.16619325035431,1.84322922738708,0,0,0,1.73823503865256,2.00393517636671,1.4777407110858,0,1.12312357938219,2.80193012411026,0,0,0
"metabat1.7.faa_contig436pilon_pilon_1015",0.785936028605364,0.509913214608311,0.934818605712233,1.7610687491275,0,1.84322922738708,0,0,0,0,0.89550771308478,0,1.09903579045027,0,3.55492163421865,0,0,0
"metabat1.7.faa_contig436pilon_pilon_1016",0.785936028605364,0,1.14765426080542,0,0,2.15407448615294,0,0,0,2.17133542639018,0,1.99102887400464,1.09903579045027,0,1.1340537405337,0,0,0
"metabat1.7.faa_contig436pilon_pilon_1017",3.81103850796967,2.38946916323308,3.90483447956355,3.82193485693565,3.08153142491784,4.70146696588729,0,0,0,3.79175908626798,2.72065470380689,3.81669157949342,3.9861826561113,3.67601979373609,3.69459678192323,0,1.96219704722974,0
"metabat1.7.faa_contig436pilon_pilon_1018",0,1.43074458043053,0.38281488519608,0,0,1.84322922738708,0,0,0,2.50399368872529,0.89550771308478,1.13098460611101,1.71555497817818,1.12312357938219,2.19668159538169,0,0,0
