"","Read_Count_1_A1","Read_Count_1_A2","Read_Count_1_A3","Read_Count_1_B1","Read_Count_1_B2","Read_Count_1_B3","Read_Count_1_C1","Read_Count_1_C2","Read_Count_1_C3","Read_Count_2_A1","Read_Count_2_A2","Read_Count_2_A3","Read_Count_2_B1","Read_Count_2_B2","Read_Count_2_B3","Read_Count_2_C1","Read_Count_2_C2","Read_Count_2_C3"
"CONCOCT_41.faa_10374_pilon_1",3.37222376330182,3.57999049608923,1.78275246447438,3.97573247040361,4.42627163912138,3.9594360409432,2.29970192756774,3.61104918469197,0,0,0,0,5.51230676405218,5.55081438920321,5.20343145926297,0,4.22353644989406,2.7305068093243
"CONCOCT_41.faa_10374_pilon_2",2.593875882625,3.82277686923665,3.96762243209952,5.84222915657352,5.91223114026228,5.19625971745715,2.29970192756774,4.38852100483535,0,0,1.38913267786703,0,6.64736879085541,6.56685292997932,6.76947735337332,4.38022776264063,5.73627193428706,3.37779181914548
"CONCOCT_41.faa_10374_pilon_3",1.28640542988023,2.42854069454109,0,2.88863656596751,2.86074836105905,3.38703960327673,0,3.08394591221967,0,1.3344688135855,0,1.57458066212002,2.97601182441419,3.70970153422555,4.47790343153318,2.43442849189756,3.83401397986213,2.25033252081901
"CONCOCT_41.faa_10374_pilon_5",0,0,0,0,0.650256580711517,0.788952798315699,0,0,0,0,0,0,0.754295861297282,0.691021975324624,0.641631012940357,0,0,0
"CONCOCT_41.faa_10462_pilon_1",0,0,1.15082612842153,0.714197358919903,0.650256580711517,0.788952798315699,0,0,0,0,0,0,0.425893287619319,0,0,0,0,0
"CONCOCT_41.faa_10462_pilon_10",0.782071153281836,0,0,0,0,0,0,0,0,0,0,0,0.754295861297282,0.495304074453706,0.641631012940357,0,0,0
"CONCOCT_41.faa_10462_pilon_13",0,0,1.15082612842153,0.714197358919903,1.71272306538089,1.96764058834226,0,1.16771163857071,0,0,0,1.57458066212002,1.24708668802854,2.09657984969413,1.69615748125202,0,0,0
"CONCOCT_41.faa_10462_pilon_14",1.6593735542977,1.06755028091533,0,0.714197358919903,0.650256580711517,0,0,1.16771163857071,0,1.3344688135855,0,0,1.02163050026732,0.268804348402742,1.0841893336268,0,1.30652837353611,0
"CONCOCT_41.faa_10462_pilon_15",1.6593735542977,1.67434450898373,1.15082612842153,1.83280129943794,0.650256580711517,1.29609889143253,0,1.80450854559051,0,2.01565893912737,1.38913267786703,2.30946089326232,1.44202532854581,1.28312904591153,1.0841893336268,0,0.796371920189139,1.52554898917167
"CONCOCT_41.faa_10462_pilon_2",0.782071153281836,0,0,0,0,0,0,0,0,0,0,0,0,0.268804348402742,1.42238140205981,0,0,0
"CONCOCT_41.faa_10462_pilon_3",0,1.67434450898373,0,0,0,0,0,0,0,0,0,0,0.425893287619319,0,1.92617385368834,0,1.30652837353611,0
"CONCOCT_41.faa_10462_pilon_4",0,0,0,1.54681333593911,1.09686538380247,1.29609889143253,0,0,0,0,0,0,2.25623914163694,0.495304074453706,1.69615748125202,0,1.30652837353611,2.25033252081901
"CONCOCT_41.faa_10462_pilon_5",0.782071153281836,0,0,0.714197358919903,1.43740986661911,0.788952798315699,0,0,0,0,0,0,1.02163050026732,1.01724105651952,1.0841893336268,0,0,0
"CONCOCT_41.faa_10462_pilon_6",0,0,1.15082612842153,0,1.09686538380247,1.67059542426257,0,1.16771163857071,0,0,0,0,1.02163050026732,0.268804348402742,0,0,0,1.52554898917167
"CONCOCT_41.faa_10462_pilon_7",2.20100298393517,0,0,1.18975528894371,2.47393710893497,2.91654898604828,1.5664645550278,1.80450854559051,0,2.01565893912737,0,0,3.03764317212317,2.66107272099007,2.29884693148768,0,1.30652837353611,0
"CONCOCT_41.faa_10462_pilon_8",1.6593735542977,0,0,1.18975528894371,0.650256580711517,0,0,1.16771163857071,0,0,0,0,0.754295861297282,1.3997022943121,0.641631012940357,0,1.68265615070156,0
"CONCOCT_41.faa_10462_pilon_9",0,0,1.15082612842153,0,1.71272306538089,1.67059542426257,0,0,0,2.01565893912737,0,0,0.425893287619319,0.863332433506432,1.0841893336268,0,0,0
"CONCOCT_41.faa_10480_pilon_10",1.28640542988023,0,0,0,1.09686538380247,0.788952798315699,0,0,0,0,1.38913267786703,0,0.754295861297282,1.3997022943121,1.69615748125202,0,0,0
