"","Read_Count_1_A1","Read_Count_1_A2","Read_Count_1_A3","Read_Count_1_B1","Read_Count_1_B2","Read_Count_1_B3","Read_Count_1_C1","Read_Count_1_C2","Read_Count_1_C3","Read_Count_2_A1","Read_Count_2_A2","Read_Count_2_A3","Read_Count_2_B1","Read_Count_2_B2","Read_Count_2_B3","Read_Count_2_C1","Read_Count_2_C2","Read_Count_2_C3"
"CONCOCT_48.faa_12469_pilon_1",0,0,0,0,0,0,2.20170679599137,0.841843144226349,0,0,0,0,0,0,0,0,1.30627599028526,0
"CONCOCT_48.faa_12469_pilon_2",0.687134150224151,0,0,0,0,2.66010748613855,0.926043563757208,0,0,0,0,0,0,0,0,0,2.43804547259101,0
"CONCOCT_48.faa_12469_pilon_3",0,0,0,0,0,0,1.48548673818708,0.841843144226349,0,0,1.20270154416767,0,0,0,0,0,1.30627599028526,0
"CONCOCT_48.faa_12469_pilon_4",0,0.13268840816523,0,0,0,0,0,0,0,0,1.20270154416767,1.76697980529941,0,0,0,0,1.98040819128064,0
"CONCOCT_48.faa_12469_pilon_5",1.15066622817654,2.3892171691183,0.822182318425223,2.25114173397511,1.84475114151744,1.47175998448549,3.44634087408686,3.15759111565698,0.316534155597985,0,1.20270154416767,0,2.96400640199492,1.57691735774982,0,2.11782426509057,1.30627599028526,2.26104057769591
"CONCOCT_48.faa_12469_pilon_6",0.687134150224151,0.254194381046438,0,1.17218760666574,0,1.47175998448549,0.926043563757208,0.841843144226349,0.795771685076944,0,0,0,0,0.99397035263078,1.68787682465369,0.738186535467547,1.98040819128064,1.17916512363712
"CONCOCT_48.faa_12469_pilon_9",0.687134150224151,0.13268840816523,0,0,0,0,0,0,0.795771685076944,0,0,0,0,0,0,0.738186535467547,0,0
"CONCOCT_48.faa_13890_pilon_2",0.687134150224151,0.567227950318335,1.72431649644232,1.17218760666574,0,0,0.926043563757208,1.36998402234963,0.795771685076944,0,0,2.53774696104315,0,1.99094605234896,0,1.22413630705311,1.30627599028526,0
"CONCOCT_48.faa_13890_pilon_3",2.22048223436825,1.99507855683688,2.27512401772441,1.81026333468865,1.19909431866911,2.66010748613855,3.1859494983645,1.75574882429605,1.15489175762136,0,0,0,0,1.99094605234896,2.44457276262475,2.32436894509081,1.30627599028526,1.17916512363712
"CONCOCT_48.faa_13890_pilon_4",0.687134150224151,1.10836877628018,2.27512401772441,0,1.19909431866911,1.47175998448549,1.48548673818708,2.05982389474718,0.316534155597985,2.25263847335279,0,0,0,2.31226852565952,0,1.87668824321235,1.30627599028526,0
"CONCOCT_48.faa_2023_pilon_1",1.15066622817654,1.04242200165296,0,0,0,0,0,0,0.575961365432381,0,0,0,0,0,0,0.738186535467547,1.30627599028526,0
"CONCOCT_48.faa_2023_pilon_2",0,0.973315746961765,0.822182318425223,0,0,1.47175998448549,0,0,0.316534155597985,0,0,0,1.2391387263812,1.57691735774982,0,1.22413630705311,0,0
"CONCOCT_48.faa_contig1433pilon_pilon_1",0.687134150224151,0.567227950318335,0.822182318425223,2.25114173397511,0,2.66010748613855,1.88759327765096,0.841843144226349,0.575961365432381,0,0,0,0,2.31226852565952,0,0,2.7849424375222,0
"CONCOCT_48.faa_contig1433pilon_pilon_10",3.85017969798692,3.53565803899708,3.73218840854102,4.55848602599304,3.13351906532908,3.74579700945007,3.56080025076496,3.15759111565698,4.10367600663672,2.25263847335279,2.63385223577561,2.53774696104315,3.19589149594264,4.31045013404865,2.44457276262475,4.48404065974766,2.43804547259101,3.7702549905203
"CONCOCT_48.faa_contig1433pilon_pilon_100",1.15066622817654,2.12820008491544,0.822182318425223,2.86149041696457,1.19909431866911,2.66010748613855,2.67815053781202,0,2.06672918652488,0,0,2.53774696104315,0,0.99397035263078,0,2.50501291796628,1.30627599028526,2.59880058555485
"CONCOCT_48.faa_contig1433pilon_pilon_1001",0.687134150224151,0.567227950318335,1.34264404221496,0,1.19909431866911,1.47175998448549,0,0,1.30568539691371,0,1.20270154416767,3.0374212026073,0,0,0,1.58699682922715,0,1.17916512363712
"CONCOCT_48.faa_contig1433pilon_pilon_1003",0.687134150224151,2.19042104752358,0.822182318425223,3.46313221818218,2.90299480036671,1.47175998448549,4.49833993787395,0.841843144226349,2.62106486082757,0,2.63385223577561,1.76697980529941,2.687576438941,1.99094605234896,0,1.58699682922715,1.98040819128064,1.17916512363712
"CONCOCT_48.faa_contig1433pilon_pilon_1004",5.18526219194843,4.87393249875113,3.35289152411857,5.01517135990924,3.93125795462397,5.04110314003226,5.70883045334712,6.50039181664983,1.15489175762136,0,0,3.0374212026073,4.22400041009063,4.94250311931575,2.44457276262475,5.4067006213108,4.78211623607504,5.13505616830558
"CONCOCT_48.faa_contig1433pilon_pilon_1005",5.62048309180405,5.24398204226025,3.73218840854102,4.00381609046805,3.66261503964914,5.4451443706162,5.63235953049098,6.74380254969364,1.78799753535112,0,1.8493610279899,2.53774696104315,4.42012090511024,4.57338345089341,4.04899941075153,4.607787243564,4.99699855322257,5.8236501864421
"CONCOCT_48.faa_contig1433pilon_pilon_1006",3.65438486223708,3.81777977330669,3.35289152411857,0,1.84475114151744,3.01692447708996,2.86797689190911,3.8549685702428,0.98647714943602,0,0,2.53774696104315,1.2391387263812,2.31226852565952,2.44457276262475,3.70325571749827,2.43804547259101,3.7702549905203
"CONCOCT_48.faa_contig1433pilon_pilon_1007",2.555977066693,2.49161437936315,1.34264404221496,0,1.19909431866911,2.18497875592799,1.48548673818708,3.28032146240776,0.575961365432381,0,0,0,1.2391387263812,2.31226852565952,0,3.06157839730312,2.43804547259101,2.87229389596388
"CONCOCT_48.faa_contig1433pilon_pilon_1008",0,0.743595486216464,0,0,0,2.18497875592799,0,1.36998402234963,0,0,0,0,0,0,0,0,0,0
"CONCOCT_48.faa_contig1433pilon_pilon_1009",4.73462526635637,4.70837360352444,4.16170444832357,3.61844815599851,4.15764314688741,4.87664500159363,3.56080025076496,5.42606146996891,3.26103927820111,0,3.6684964256953,4.33822887228963,4.22400041009063,4.57338345089341,1.68787682465369,4.64678471485814,4.33265827391428,4.01555854984827
"CONCOCT_48.faa_contig1433pilon_pilon_101",2.94689959775521,2.91662279547353,2.83685887417902,1.17218760666574,3.13351906532908,0,3.66684244784558,3.02344107407141,2.7840946943371,2.25263847335279,1.20270154416767,0,1.89574906134157,2.79700290243864,1.68787682465369,3.27575365089896,3.49967562240414,2.87229389596388
"CONCOCT_48.faa_contig1433pilon_pilon_1010",0,1.17143238170415,0,0,0,1.47175998448549,1.48548673818708,0,1.78799753535112,0,0,1.76697980529941,0,0,1.68787682465369,0,1.30627599028526,0
"CONCOCT_48.faa_contig1433pilon_pilon_1011",0,0,0.822182318425223,0,1.19909431866911,0,0,0,0.316534155597985,0,2.29428499423254,0,0,0,0,0,1.30627599028526,0
"CONCOCT_48.faa_contig1433pilon_pilon_1012",3.50733718110874,3.68360412562338,4.0322392616703,1.81026333468865,3.66261503964914,3.01692447708996,2.20170679599137,0.841843144226349,3.99688124345364,2.25263847335279,0,1.76697980529941,1.2391387263812,2.57489904248999,1.68787682465369,2.66553421440405,1.98040819128064,2.59880058555485
"CONCOCT_48.faa_contig1433pilon_pilon_1013",4.27071278037445,4.52736215508098,4.3364235193848,4.00381609046805,3.13351906532908,3.54121779522912,4.17800583736208,4.3230907583208,4.70178156682615,0,2.90852738661947,3.0374212026073,3.86846519222625,4.38081058009453,3.84106057888919,3.46220499232134,3.49967562240414,3.47452115419347
