"","Read_Count_1_A1","Read_Count_1_A2","Read_Count_1_A3","Read_Count_1_B1","Read_Count_1_B2","Read_Count_1_B3","Read_Count_1_C1","Read_Count_1_C2","Read_Count_1_C3","Read_Count_2_A1","Read_Count_2_A2","Read_Count_2_A3","Read_Count_2_B1","Read_Count_2_B2","Read_Count_2_B3","Read_Count_2_C1","Read_Count_2_C2","Read_Count_2_C3"
"maxbin2.020.faa_10230_pilon_1",0.945304867344946,0,0.784613914330274,0,0,1.52876261872787,0,1.37974895554421,4.15958385749446,1.86049236290027,1.274859784984,1.01622246289198,0,1.54160714040936,2.34684428975131,0,3.80168333543481,0.490371938024867
"maxbin2.020.faa_10345_pilon_1",5.75668947846729,3.85961527003531,3.37770769929476,0,0,4.36513110671405,4.04394672424611,4.65415596755372,0,1.86049236290027,3.80883832420956,4.55443859054014,2.92661860664256,3.26308521613024,0,0,1.58089285115686,4.79271284278087
"maxbin2.020.faa_10345_pilon_2",6.34373290491505,4.24959044332306,3.04024589033021,0,0,4.81503785597693,4.81332186366893,4.87073587573614,3.41153769657464,2.64676897101179,4.63802605749835,4.98543124134123,4.52424394548105,3.84582157922694,0,0,2.57987364249233,4.38097479128652
"maxbin2.020.faa_10345_pilon_3",4.47824072278275,3.32350792378076,1.66352395854468,0,0,3.53083764583157,3.41742082019656,2.88926392207259,0,0,3.17716308207792,2.34779719244971,0,2.26974309278166,0,0,0.996948839576737,2.33573191371246
"maxbin2.020.faa_10345_pilon_4",4.83083033843528,3.85961527003531,2.41570122333857,0,0,3.53083764583157,3.1288611910055,3.07528015878315,1.7698586781863,1.86049236290027,3.38750315638098,2.61189947575992,2.43354038157048,1.95113244954722,0,0,1.58089285115686,2.64673662272401
"maxbin2.020.faa_10345_pilon_5",3.89568422014073,3.70206003272822,1.66352395854468,0,0,3.02935636930718,3.41742082019656,1.7975006957931,0,0,2.25882280203369,2.02426579781045,0,1.95113244954722,0,0,1.99542083610741,2.44701761091204
"maxbin2.020.faa_10345_pilon_6",2.32507404925305,0,0.784613914330274,0,0,1.43127223978217,2.28502366279838,2.0210548018676,0,0,2.10861042429587,1.60655216639247,1.67856211759417,1.95113244954722,0,0,0,1.38914164801254
"maxbin2.020.faa_10345_pilon_7",2.13548598207687,0,0.784613914330274,0,0,1.09168598691391,0,1.73574640915673,0,0,1.12639638535644,0,0,0,1.6057557650294,0,2.80212040379508,0.855681994634036
"maxbin2.020.faa_10345_pilon_8",2.49261688916059,0,0.784613914330274,0,0,2.65055117273536,0,1.60369299694875,0,0,0.960883823119108,0,2.92661860664256,1.54160714040936,0,0,0,1.38914164801254
"maxbin2.020.faa_11267_pilon_2",1.15971163462095,1.32298150634822,1.28998935588278,0,0,0,0,0,0,0,1.4094607219258,3.02827071128855,0,0,0,0,1.58089285115686,0
"maxbin2.020.faa_11267_pilon_4",0.693376633742318,1.32298150634822,1.66352395854468,0,0,0,0,1.91360355199628,0,1.86049236290027,1.84915079557156,2.34779719244971,0,0,0,0,0.996948839576737,0.855681994634036
"maxbin2.020.faa_12514_pilon_1",3.17342008320617,2.80885956021972,2.41570122333857,0,0,3.92032849050166,2.28502366279838,3.44687815321715,0,1.86049236290027,3.41976073208452,2.02426579781045,1.67856211759417,0,0,0,2.57987364249233,3.18525445674684
"maxbin2.020.faa_12514_pilon_10",0.38794911613897,0,0.784613914330274,0,0,0.646729273366185,0,1.01407062072444,0,0,0,0,0,0.96760623723661,0,0,0,0.855681994634036
"maxbin2.020.faa_12514_pilon_11",1.15971163462095,0,0,0,0,0.249188342304071,1.55427473770366,2.34437568482504,0,1.86049236290027,0.306408658762092,0,0,1.95113244954722,1.6057557650294,0,2.31704313600212,1.93871825126738
"maxbin2.020.faa_12514_pilon_12",3.12321887970934,0,0.784613914330274,0,0,0.958056660281896,0,3.02453425414432,0,1.86049236290027,1.94092069634996,1.60655216639247,2.43354038157048,2.26974309278166,2.34684428975131,4.13462346356876,3.69480175686278,3.24807131779849
"maxbin2.020.faa_12514_pilon_13",1.51156494721812,0,1.66352395854468,0,0,0,1.55427473770366,0.368840636739595,0,2.64676897101179,1.4094607219258,1.60655216639247,0,0,0,1.75121273615679,0.996948839576737,0.855681994634036
"maxbin2.020.faa_12514_pilon_14",1.15971163462095,0,0.784613914330274,0,0,0.461608722340869,0,0.523032002210154,2.54112102950465,0,0.773892123365536,1.60655216639247,0,0.96760623723661,1.6057557650294,0,1.99542083610741,0.855681994634036
