"","Read_Count_1_A1","Read_Count_1_A2","Read_Count_1_A3","Read_Count_1_B1","Read_Count_1_B2","Read_Count_1_B3","Read_Count_1_C1","Read_Count_1_C2","Read_Count_1_C3","Read_Count_2_A1","Read_Count_2_A2","Read_Count_2_A3","Read_Count_2_B1","Read_Count_2_B2","Read_Count_2_B3","Read_Count_2_C1","Read_Count_2_C2","Read_Count_2_C3"
"vamb.310.faa_10191_pilon_17",0,0,1.76789095946371,1.25424025900466,0,0.689842304489251,0,0,1.13761333298192,0,0,0,0.733087373884033,1.54177842534742,0,0,0,0
"vamb.310.faa_10191_pilon_18",1.16852250845955,0,2.32459817918437,0,0,0,1.34193176220863,0,1.76567685083734,0,0,0,0,0,0,1.12425712238281,0,0
"vamb.310.faa_10191_pilon_33",0,1.24060643908984,0,0.759332682588619,0,0.689842304489251,0.821671501795255,0,0,0,0,0,1.2168489098958,0.711210568413933,0,0,0,0
"vamb.310.faa_10191_pilon_36",0,0,0.84948089676311,0,0.702280455757036,0.689842304489251,1.34193176220863,0,2.20179141093916,0,0,0,0,0,0,0,1.89107398449358,0
"vamb.310.faa_10191_pilon_37",0,0,0,0,1.52668182301814,0.689842304489251,0.821671501795255,0,1.13761333298192,0,0,0,0,0,0,1.12425712238281,0,1.15459252308703
"vamb.310.faa_10191_pilon_38",1.16852250845955,0,0,0.759332682588619,1.17258309139855,1.78761163877695,0,0,1.76567685083734,0,0,0,0,1.54177842534742,0,1.12425712238281,1.2354551557626,2.22609018536741
"vamb.310.faa_10191_pilon_39",0,0,0.84948089676311,0.759332682588619,0.702280455757036,1.50554624627818,1.34193176220863,1.21166935175102,0,0,0,1.19075434032333,1.57849299625646,0,0,0,1.89107398449358,0
"vamb.310.faa_1060_pilon_14",1.16852250845955,0,2.07293237731104,0,0.702280455757036,1.15459252308703,0.821671501795255,0,1.76567685083734,0,0,0,0,1.18545720550269,0,0,0,0
"vamb.310.faa_1060_pilon_15",1.80555146624401,0,0,0.759332682588619,0,0.689842304489251,0.821671501795255,0,0,0,0,0,0,1.18545720550269,0,0,0,0
"vamb.310.faa_1060_pilon_16",1.16852250845955,0,0.84948089676311,0,0.702280455757036,1.15459252308703,2.02496154502971,1.21166935175102,0,0,0,1.19075434032333,0.733087373884033,0.711210568413933,0,0,0,1.78761163877695
"vamb.310.faa_1060_pilon_17",1.80555146624401,0,2.07293237731104,0,1.17258309139855,0,2.83584740585016,0,0,0,0,0,0.733087373884033,0,0,0,0,1.78761163877695
"vamb.310.faa_1060_pilon_19",0,0,0,0,2.04801757453803,0.689842304489251,0,1.21166935175102,0,0,0,0,0,0,0.962114499534412,1.74836908500151,0,0
"vamb.310.faa_1060_pilon_2",1.80555146624401,0,3.51400635710309,3.50977338912093,3.6191011898016,3.26055273168569,4.09731616040982,1.86080768924377,2.80752747566978,0,1.40528076330935,0,3.05034780091257,2.44896465518312,3.25300116920209,3.80517064497176,1.89107398449358,1.15459252308703
"vamb.310.faa_1060_pilon_27",0,0,0,2.36632078699114,2.25170333567898,1.50554624627818,0,0,0,0,0,0,1.2168489098958,0.711210568413933,2.2608243649788,0,0,0
"vamb.310.faa_1060_pilon_3",0,0,0.84948089676311,0,0,0,0.821671501795255,0,0,0,0,1.19075434032333,0.733087373884033,0,0,1.12425712238281,0,0
"vamb.310.faa_1060_pilon_30",0,0,0,0,1.17258309139855,1.50554624627818,0.821671501795255,0,0,0,0,0,0,1.18545720550269,0.962114499534412,0,1.2354551557626,0
"vamb.310.faa_1060_pilon_34",0,0,0,0,1.17258309139855,0,1.34193176220863,0,0,0,0,0,0.733087373884033,0,0,0,0,0
"vamb.310.faa_1060_pilon_36",1.16852250845955,0,0,0,1.17258309139855,0,2.02496154502971,0,0,0,0,0,0,0.711210568413933,1.53422414252844,1.74836908500151,0,0
"vamb.310.faa_1060_pilon_39",0,0,0,3.41925636045658,2.98145472606357,3.16517125976731,0.821671501795255,1.21166935175102,2.20179141093916,0,0,0,2.31416120087165,2.44896465518312,0.962114499534412,0,0,2.22609018536741
