"","Read_Count_1_A1","Read_Count_1_A2","Read_Count_1_A3","Read_Count_1_B1","Read_Count_1_B2","Read_Count_1_B3","Read_Count_1_C1","Read_Count_1_C2","Read_Count_1_C3","Read_Count_2_A1","Read_Count_2_A2","Read_Count_2_A3","Read_Count_2_B1","Read_Count_2_B2","Read_Count_2_B3","Read_Count_2_C1","Read_Count_2_C2","Read_Count_2_C3"
"CONCOCT_80.faa_11666_pilon_1",0,0,1.12255213040535,0,0,0,0,0,0,0,0.871761544536082,0.556918879779618,0,0,0,0,0,0
"CONCOCT_80.faa_11666_pilon_2",0,0,0,0,1.48548592559804,0,0,0,0,0.175020480514891,1.1666150543941,0.556918879779618,0,0,0,0,0,0
"CONCOCT_80.faa_11666_pilon_3",2.17935607119581,0,1.12255213040535,0,2.20170580676142,0,2.02328212651653,2.5521223750183,0,1.11158149236717,1.1666150543941,1.93611744748757,0,3.52502687679716,0,2.20848694138878,2.87152363643528,0
"CONCOCT_80.faa_12192_pilon_2",2.33162771995233,1.96266915268327,0,0,0,0,1.0155630898055,0.856649054432778,0,2.73879787810806,2.72285878572015,2.10362123236232,0,2.00120343682226,0,2.20848694138878,2.05630198303533,2.07389472197852
"CONCOCT_80.faa_12192_pilon_3",2.17935607119581,1.96266915268327,3.01147917956631,1.59755501911453,0,0,1.60567620117499,1.39047775247395,1.86081758927858,2.2052211086078,2.76750035208954,2.92518982949539,0,0,0,1.49105852816501,1.03777772171346,2.40061712071013
"CONCOCT_80.faa_12192_pilon_4",0.589011939323808,0,0,0,0,0,3.1974777028706,0,0,1.19522431325887,0.500748961622431,0,0,0,0,0,0,0
"CONCOCT_80.faa_14357_pilon_1",5.9067293744631,4.67984649281581,3.91913181600904,4.4102732686229,3.56079909387876,4.10511693284809,3.61336780224625,4.29638623053966,5.84776870436442,0.600195263266047,1.71466913312464,1.93611744748757,5.16098081207117,3.52502687679716,5.23756977199561,4.99032748681581,5.46517693273192,3.89829949362884
"CONCOCT_80.faa_14357_pilon_2",3.40328242139756,3.65435513127096,4.22185929870479,0,2.67814947130266,2.3369478054438,3.4876044428291,4.10572402642264,1.21167711452888,1.11158149236717,2.42141270612823,2.10362123236232,0,2.00120343682226,3.7271275097159,3.77364404957653,4.24047208010402,3.67477666306275
"CONCOCT_80.faa_14357_pilon_3",0,0,1.74615623315989,0,0,1.59748975998548,1.0155630898055,0.856649054432778,0,0.71800177267526,2.3644265550222,2.25368442262204,1.50100336123789,0,0,0,1.03777772171346,1.65083114048231
"CONCOCT_80.faa_14357_pilon_4",1.00606990354136,0,0,0,0,0,0,0.856649054432778,0,0,0.500748961622431,1.27105035587714,0,0,0,0,0,0
"CONCOCT_80.faa_14357_pilon_5",0,0,0,0,0,0,1.0155630898055,0.856649054432778,2.30690428162472,1.02278925187081,0,1.52831931239115,0,0,0,0,0,1.04968126691606
"CONCOCT_80.faa_15417_pilon_2",1.59305004353816,0,3.01147917956631,0,1.48548592559804,0,1.60567620117499,0.856649054432778,1.86081758927858,1.42048003722634,0.871761544536082,0.957727462893314,0,0,0,0,0,0
"CONCOCT_80.faa_16342_pilon_1",1.32920892056781,1.96266915268327,0,0,0,1.59748975998548,0,2.08518996620769,0,1.34923231507838,0.500748961622431,1.27105035587714,0,0,1.60428640182405,0,1.63511612018538,1.04968126691606
"CONCOCT_80.faa_16979_pilon_1",0,0,1.12255213040535,0,0,0,0,0,0,0.175020480514891,0.698149025399029,0.957727462893314,0,0,0,0,0,1.04968126691606
"CONCOCT_80.faa_16979_pilon_2",0.589011939323808,1.29214109427348,1.74615623315989,0,0,0,0,1.39047775247395,0,1.27428238749761,2.89369088545298,1.93611744748757,0,0,0,0,1.03777772171346,0
"CONCOCT_80.faa_16979_pilon_3",0,1.96266915268327,0,0,0,2.3369478054438,0,0,1.21167711452888,0.331087039049639,1.02670788094149,1.27105035587714,0,0,0,1.49105852816501,0,0
"CONCOCT_80.faa_17220_pilon_1",1.32920892056781,1.29214109427348,0,0,0,0,0,0,1.21167711452888,1.83980186337515,1.88641807921439,1.27105035587714,0,0,0,0,0,0
"CONCOCT_80.faa_17220_pilon_10",0.589011939323808,0,0,0,2.20170580676142,1.59748975998548,0,0,2.30690428162472,1.61526886898227,1.96518787857752,0.556918879779618,0,1.32289092464037,0,2.20848694138878,0,2.40061712071013
"CONCOCT_80.faa_17220_pilon_11",1.59305004353816,0,0,0,0,1.59748975998548,1.0155630898055,0.856649054432778,0,2.59221466489057,1.5196755900586,2.10362123236232,1.50100336123789,2.00120343682226,0,0,2.64738675587339,1.65083114048231
"CONCOCT_80.faa_17220_pilon_12",4.05577717931385,3.27701374668058,3.20808426161026,1.59755501911453,1.48548592559804,4.26569703802392,4.67359054214436,3.80459453614756,2.92226179945242,4.7782605472254,4.42894115205856,4.08900797525102,1.50100336123789,0,3.19563310995152,4.11258028492957,3.06547567593407,4.41490517373355
"CONCOCT_80.faa_17220_pilon_13",0.589011939323808,0,0,0,0,0,0,0,0,0.928171712623307,0.698149025399029,0,0,0,0,2.20848694138878,0,1.04968126691606
"CONCOCT_80.faa_17220_pilon_14",2.71069695224597,1.29214109427348,1.12255213040535,1.59755501911453,0,0,1.0155630898055,2.33746479426533,1.86081758927858,2.89705094284179,1.96518787857752,2.5138040740137,0,2.00120343682226,0,0,2.64738675587339,0
"CONCOCT_80.faa_17220_pilon_15",1.81601841534505,1.96266915268327,0,0,0,1.59748975998548,1.0155630898055,0.856649054432778,0,0.826910523706024,0.871761544536082,0.556918879779618,0,0,0,0,0,0
"CONCOCT_80.faa_17220_pilon_16",6.0780235005773,4.90584404532014,3.91913181600904,2.33702598087272,1.48548592559804,4.26569703802392,3.1974777028706,4.23558945776682,5.33920923487184,6.74523566095331,5.88996467573276,5.76120586980942,3.05685741674172,4.24944747739111,4.11466901936125,2.68545901376537,5.32060459772923,4.79451003909253
"CONCOCT_80.faa_17220_pilon_17",2.81774488845984,1.29214109427348,1.74615623315989,0,1.48548592559804,0,0,1.39047775247395,1.86081758927858,3.58054792276805,2.11089218901821,1.27105035587714,0,2.46074440904533,0,0,3.38923153016282,2.66683890068315
"CONCOCT_80.faa_17220_pilon_18",1.00606990354136,0,0,0,0,0,1.0155630898055,0,0,0.331087039049639,0.871761544536082,1.52831931239115,0,0,1.60428640182405,0,1.03777772171346,0
"CONCOCT_80.faa_17220_pilon_19",1.00606990354136,0,1.12255213040535,1.59755501911453,0,0,0,0,0,1.34923231507838,1.29414592328961,0,0,0,0,0,0,1.04968126691606
"CONCOCT_80.faa_17220_pilon_2",3.25877147169378,1.96266915268327,1.74615623315989,0,2.20170580676142,1.59748975998548,1.0155630898055,2.08518996620769,2.64714612186879,3.84939533198407,2.3644265550222,2.62815866212922,0,2.00120343682226,0,0,1.63511612018538,2.89150371414543
