"","Read_Count_1_A1","Read_Count_1_A2","Read_Count_1_A3","Read_Count_1_B1","Read_Count_1_B2","Read_Count_1_B3","Read_Count_1_C1","Read_Count_1_C2","Read_Count_1_C3","Read_Count_2_A1","Read_Count_2_A2","Read_Count_2_A3","Read_Count_2_B1","Read_Count_2_B2","Read_Count_2_B3","Read_Count_2_C1","Read_Count_2_C2","Read_Count_2_C3"
"vamb.529.faa_10097_pilon_1",1.49754196224793,0,1.67301219957024,0,0,0,0,0,0,0,1.16568290597506,0,0,2.48669058957588,1.24158112074078,0.89262568710609,2.03039758738489,2.13484292200148
"vamb.529.faa_10097_pilon_2",1.90126981078128,1.18525716381649,1.45997580373191,0,0,2.24199832752389,0,0,0,0,1.16568290597506,0,0,0,0,0,1.6120140346054,0.885943882771019
"vamb.529.faa_10097_pilon_3",4.26574607964141,4.92138410712976,3.82097350002244,0,2.46004470300026,2.45328636612024,0,2.59053160141996,1.25989731557583,0,3.08071955635606,2.0289823567151,0,3.64527152930407,2.69115477846248,3.95989839649891,4.00747124734642,2.13484292200148
"vamb.529.faa_10097_pilon_4",1.49754196224793,0,0.907289684747258,0,1.08785957264539,0,0,0,0,0,0,0,0,0,0,0,0,1.43079187988475
"vamb.529.faa_10097_pilon_5",0,1.18525716381649,0.523822244103556,0,1.70095849878906,0.8041392450741,0,0,0,0,0,0,0,0,0,0,1.02033605491833,0
"vamb.529.faa_10097_pilon_6",0.934936210871769,1.82703793988784,1.67301219957024,0,0,0.8041392450741,0,2.00501315703817,1.92203564320846,0,2.57859467079146,1.01938611798865,0,0,0,1.43994430015996,3.09449567286442,1.82534594987658
"vamb.529.faa_101_pilon_14",0.934936210871769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43994430015996,1.24561036718506,0
"vamb.529.faa_101_pilon_15",0.541914289421569,0,0.907289684747258,1.16287495338446,1.08785957264539,1.31742413751087,0,0,0,0,0,1.01938611798865,2.61581169592793,1.10515970058841,2.14124913828157,0,1.76535648085777,2.13484292200148
"vamb.529.faa_101_pilon_16",1.2434918729471,0,0.907289684747258,1.16287495338446,1.08785957264539,0.8041392450741,0,1.58941949978278,0,0,1.80189850473952,0,1.43823601712679,1.10515970058841,2.34872137788807,0,1.44041309170813,1.43079187988475
"vamb.529.faa_101_pilon_2",1.49754196224793,1.18525716381649,0.523822244103556,0,0,0,0,0,0,0,1.16568290597506,1.01938611798865,1.43823601712679,0,0,0,0.425241358262877,0
"vamb.529.faa_101_pilon_5",0,0,1.45997580373191,0,1.08785957264539,0,0,1.0033440394994,0,0,0,1.61075319821012,0,0,0,0,1.6120140346054,0
"vamb.529.faa_101_pilon_9",1.49754196224793,0,1.20993872979754,0,0,0,0,0,0,0,0,1.61075319821012,0,0,0,1.43994430015996,0.425241358262877,0.885943882771019
"vamb.529.faa_10348_pilon_10",2.21636931267096,1.82703793988784,0.907289684747258,0,0,1.31742413751087,0,0,0,0,0,2.35282206340755,0,0,0,0,2.25422165938455,0.885943882771019
"vamb.529.faa_10348_pilon_11",0.541914289421569,0,1.67301219957024,0,1.70095849878906,0.8041392450741,0,0,0,0,0,1.01938611798865,0,0,0.750424434336159,0,1.24561036718506,0.885943882771019
"vamb.529.faa_10348_pilon_12",0.934936210871769,0,0.907289684747258,0,1.70095849878906,1.6952415945333,0,0,0,0,2.57859467079146,0,0,0,0.750424434336159,0,1.02033605491833,0.885943882771019
"vamb.529.faa_10348_pilon_13",0,0,0.523822244103556,3.07624955551603,3.15041200187698,2.45328636612024,0,0,0,0,0,0,1.43823601712679,2.98319636342042,1.60732464942405,0,0.425241358262877,0
"vamb.529.faa_10348_pilon_2",0.541914289421569,0,0.523822244103556,0,1.08785957264539,0,1.77619124138048,1.0033440394994,0,0,0,0,0,0,1.60732464942405,1.83578499388054,1.6120140346054,0
"vamb.529.faa_10348_pilon_3",0.541914289421569,0,2.02301244062173,1.79828423046864,2.12986107493337,3.20275319927299,0,1.0033440394994,1.25989731557583,0,0,1.01938611798865,1.43823601712679,2.48669058957588,1.24158112074078,0,1.02033605491833,2.38953000323837
