"","Read_Count_1_A1","Read_Count_1_A2","Read_Count_1_A3","Read_Count_1_B1","Read_Count_1_B2","Read_Count_1_B3","Read_Count_1_C1","Read_Count_1_C2","Read_Count_1_C3","Read_Count_2_A1","Read_Count_2_A2","Read_Count_2_A3","Read_Count_2_B1","Read_Count_2_B2","Read_Count_2_B3","Read_Count_2_C1","Read_Count_2_C2","Read_Count_2_C3"
"metabat1.31.faa_14988_pilon_10",4.7442772802364,4.30896883184723,4.13439663335431,3.62032480994042,4.04079921919713,4.2251648921178,4.31281397356348,4.50211902179597,4.66230819546073,4.50769445229463,4.00465586198204,3.98168818380357,3.51712711103254,3.56474041757309,3.89664346469905,2.94403542652546,4.54809991348497,4.88167125437372
"metabat1.31.faa_14988_pilon_11",3.28732411477639,3.29030699176844,3.37312041852645,3.89771939195879,2.6804656480882,3.61650756028869,3.92177309322319,3.78047539801352,3.71818637808484,4.41880683609707,3.15124731697703,4.6562237387948,3.3423724385339,3.61662701510146,3.14617256479687,3.84711671571772,3.84097505230434,3.80172942951254
"metabat1.31.faa_14988_pilon_12",4.00825636083297,3.46439998033553,3.80339999421412,2.41826986877599,3.97140465656346,4.34425317267689,4.75231070506307,3.90840288286911,4.66230819546073,3.72612128353616,3.64015538403317,3.85328790161876,4.65322619134678,3.89396427059919,4.38781980135553,3.84711671571772,3.99364654613364,4.74905323619696
"metabat1.31.faa_14988_pilon_13",6.66923186440847,6.9017508780971,7.06842577558238,6.74180705766573,6.86964965921081,6.09996093161131,6.61072227580104,6.09867102732154,6.73327945381243,6.74178445745977,6.86290397935351,6.81582051492024,6.49933612528372,6.71419769610606,6.37772860860412,6.13315157724257,6.47538563883735,6.29779847262396
"metabat1.31.faa_14988_pilon_14",3.96393601814624,4.73996902160778,3.94503265140302,4.33050841109647,3.82172001809722,3.87570746528814,4.13050207338327,3.11185672239668,4.41062390916581,3.72612128353616,4.24174201162354,2.67381943822657,3.81362996744063,3.2068085181597,3.33073009976605,2.94403542652546,3.72940879655637,2.62718808514163
"metabat1.31.faa_14988_pilon_15",5.83253094946533,6.43166559370624,6.27295362551675,6.41445260057605,6.23271630556133,6.18219482068836,5.44183573911417,5.80190283364329,3.18701825585464,5.33696213688212,5.86641052020823,5.8789093372348,6.45706600760677,5.83030931457331,5.91168733159308,5.88334241392885,5.94918888056886,5.11513073688367
"metabat1.31.faa_14988_pilon_16",0.572242785637634,0,1.28699109966987,0,0,0.851728999794966,0,2.608011933058,0,0,0.779678705862518,0,0,0,0,0,1.04712417978692,0
"metabat1.31.faa_14988_pilon_17",2.1400693160055,0,1.28699109966987,1.85087048131506,1.73067929010754,1.38367657015791,2.51563990353415,4.13455336896614,0,2.34421175054395,2.19652600560891,2.67381943822657,1.20545670343923,1.45063079172989,2.93449348852071,2.94403542652546,3.47649354942092,0
"metabat1.31.faa_14988_pilon_18",3.77163869370516,3.29030699176844,3.157209127846,3.89771939195879,4.17031209052194,4.69735879184438,4.13050207338327,3.90840288286911,3.71818637808484,3.72612128353616,4.34711352776567,3.7123335474884,3.67298233391831,3.85128768291083,3.95400230142253,4.9075783068771,4.48079069654351,3.50543530886179
"metabat1.31.faa_14988_pilon_19",0.980878124275926,0.702543805826582,2.41157753073484,1.85087048131506,3.12589378113854,2.3286389270163,2.51563990353415,2.26977295496808,0,2.34421175054395,2.7514611559774,1.22976682250057,2.47802931113831,1.84796203682393,2.38641332589175,3.84711671571772,1.64745877956953,0
