"","Read_Count_1_A1","Read_Count_1_A2","Read_Count_1_A3","Read_Count_1_B1","Read_Count_1_B2","Read_Count_1_B3","Read_Count_1_C1","Read_Count_1_C2","Read_Count_1_C3","Read_Count_2_A1","Read_Count_2_A2","Read_Count_2_A3","Read_Count_2_B1","Read_Count_2_B2","Read_Count_2_B3","Read_Count_2_C1","Read_Count_2_C2","Read_Count_2_C3"
"metabat1.28.faa_10141_pilon_1",4.48533703741695,1.55873149249486,4.05044241143549,0,0,0,0,0,0,3.56131320722519,1.90264062522035,2.34474356748727,0,0,0,2.34959713873852,0,1.65926157956926
"metabat1.28.faa_10141_pilon_10",1.86142922038499,2.73188842574301,2.34970191440817,1.65457093456597,1.85727541666116,0,0,0,0,2.65131413107207,2.21783840202285,2.52598142463189,0,0,0,1.89964460775622,0,2.41063861278835
"metabat1.28.faa_10141_pilon_11",0.991047745684325,1.65101344321774,1.15649808068401,0,0,0,0,0,0,1.13786008808476,1.49875101696182,1.43289282715759,0,0,0,1.60805673156583,0,2.08332308440318
"metabat1.28.faa_10141_pilon_14",0.991047745684325,0.980371591434719,0.863492768535661,0,0,0,2.38259780819981,0,0,1.76599616579191,0.935829155956215,0.748418431852008,2.2302234958285,0,0,0,0,1.65926157956926
"metabat1.28.faa_10141_pilon_15",0,0.980371591434719,0,0,0,0,0,0,0,0,1.49875101696182,0,0,0,0,0,0,1.05607994726331
"metabat1.28.faa_10141_pilon_2",1.57301377431036,1.97045632578056,0.863492768535661,0,0,0,1.26598669983215,0,0,0.971173838596647,1.90264062522035,0.748418431852008,1.50895254588265,0,0,0.750866447179873,0,1.05607994726331
"metabat1.28.faa_10141_pilon_3",1.72441682577251,2.85340298528154,1.95159990306888,0,2.64303768672364,0,0,1.65701180342215,0,2.59509398643568,2.88575559077249,2.02140002769438,0,2.13040726570263,0,0,0,1.65926157956926
"metabat1.28.faa_10141_pilon_4",0,0.474243314883078,0.863492768535661,0,0,0,0,1.05437149197221,0,1.13786008808476,0,0,0,0,0,0,0,0
"metabat1.28.faa_10141_pilon_5",7.27677545036962,6.90799574000535,4.05044241143549,1.65457093456597,0,0,6.65462255670299,5.80522732871288,0,6.56441500452766,3.78469835985263,6.66721976438763,0,0,0,3.40043470793274,0,6.01518467883048
"metabat1.28.faa_10141_pilon_6",6.91686107107506,7.03115991020849,4.4253214047695,0,0,0,6.86050522814306,6.64481986062195,0,6.57535382467016,3.5796480786323,6.56213779694095,0,0,0,3.40043470793274,1.66060814209631,6.03906040894097
"metabat1.28.faa_10141_pilon_7",7.43060356011434,7.50139691022831,4.89143496672053,0,0,0,6.41438892312614,6.74959475807256,1.49793556770969,7.00290098830548,4.73138493639196,7.02070837226284,1.50895254588265,1.42717990722418,0,4.06216257024768,0,6.44860246020806
"metabat1.28.faa_10141_pilon_8",0.410568315959316,0.980371591434719,1.15649808068401,0,0,0,0,0,0,0.782682215187609,0.935829155956215,0,0,0,0,0.750866447179873,0,1.05607994726331
"metabat1.28.faa_10141_pilon_9",1.57301377431036,1.8195582997074,2.22880955269296,0,0,0,0,0,0,2.12483187909914,1.49875101696182,2.02140002769438,0,0,0,2.6920757256722,0,1.05607994726331
"metabat1.28.faa_10155_pilon_1",1.72441682577251,1.65101344321774,3.13498637456277,0,0,0,0,0,3.5784914682146,1.76599616579191,0,1.01430189728443,0,0,0,0.750866447179873,0,0
"metabat1.28.faa_10155_pilon_2",1.72441682577251,1.65101344321774,1.39992339283851,0,0,0,1.26598669983215,1.05437149197221,0,1.76599616579191,2.21783840202285,0.422206170258642,2.2302234958285,0,0,2.53097520057533,0,0
"metabat1.28.faa_10155_pilon_3",0.410568315959316,0.256521230401858,0.495407539714043,0,0,0,0,0,1.49793556770969,0,0,0,0,1.42717990722418,0,0.750866447179873,0,0
"metabat1.28.faa_10529_pilon_10",1.21215672669974,0.663375691524444,1.15649808068401,0,0,0,0,0,0,0.310466653528077,0,0,2.70887142597178,0,0,1.89964460775622,0,0
"metabat1.28.faa_10529_pilon_11",2.57001106559845,1.24010847459491,1.60814432245634,1.65457093456597,0,0,0,0,0,0.310466653528077,0.935829155956215,0,1.50895254588265,0,0,0.750866447179873,0,2.08332308440318
"metabat1.28.faa_10529_pilon_12",0.991047745684325,0.256521230401858,1.95159990306888,1.65457093456597,0,0,0,1.05437149197221,0,0,0,0,0,0,0,0.750866447179873,0,0
"metabat1.28.faa_10529_pilon_13",1.98655070043247,0.256521230401858,1.15649808068401,0,0,0,0,0,1.49793556770969,0,0,1.01430189728443,0,1.42717990722418,1.77941800550085,2.96864961170796,0,0
"metabat1.28.faa_10529_pilon_14",0.991047745684325,0.256521230401858,1.15649808068401,1.65457093456597,0,0,1.26598669983215,0,0,0,0,0,2.2302234958285,0,0,0,0,0
"metabat1.28.faa_10529_pilon_15",0.991047745684325,0.663375691524444,1.15649808068401,1.65457093456597,0,0,0,2.08080763659617,0,0.971173838596647,0,0,0,0,0,0.750866447179873,0,0
"metabat1.28.faa_10529_pilon_16",1.57301377431036,1.46014089952136,0.863492768535661,0,0,0,1.26598669983215,1.65701180342215,2.21684760098613,1.28726693480045,0,0.748418431852008,2.2302234958285,2.13040726570263,0,3.20063588111344,0,0
"metabat1.28.faa_10529_pilon_17",1.86142922038499,1.46014089952136,2.09685263879593,1.65457093456597,1.85727541666116,1.89520562741715,0,0,0,1.6603713782116,0,1.01430189728443,2.70887142597178,2.13040726570263,0,3.08930067358924,0,0
"metabat1.28.faa_10529_pilon_18",1.86142922038499,1.55873149249486,1.79006867357745,2.40506407971919,1.85727541666116,0,2.72675827569467,2.40796532320866,1.49793556770969,1.54639818917114,1.49875101696182,0.748418431852008,2.70887142597178,0,0,2.14209182204714,0,2.08332308440318
"metabat1.28.faa_10529_pilon_19",1.21215672669974,1.46014089952136,1.39992339283851,0,0,0,0,0,0,0.310466653528077,0,0,0,0,0,1.89964460775622,0,1.05607994726331
"metabat1.28.faa_10529_pilon_2",0.991047745684325,1.11607740086239,1.39992339283851,2.40506407971919,0,0,1.92972762894505,0,0,0.310466653528077,0,1.01430189728443,3.06766164235979,2.13040726570263,0,2.53097520057533,0,0
"metabat1.28.faa_10529_pilon_20",1.72441682577251,1.11607740086239,0.495407539714043,0,0,0,0,0,0,0.782682215187609,0,0,0,1.42717990722418,0,1.89964460775622,0,0
"metabat1.28.faa_10529_pilon_21",2.79197401792103,2.04037179412846,2.83709227513939,1.65457093456597,0,0,0,2.40796532320866,0,2.20214542599324,0,2.34474356748727,2.2302234958285,0,0,3.20063588111344,0,1.65926157956926
"metabat1.28.faa_10529_pilon_22",1.86142922038499,1.24010847459491,2.09685263879593,0,0,0,0,0,1.49793556770969,0.565809197701573,0.935829155956215,0.748418431852008,1.50895254588265,1.42717990722418,3.05287315932129,0,0,0
"metabat1.28.faa_10529_pilon_23",3.95281905810642,3.85070288108718,4.01431959692025,1.65457093456597,2.64303768672364,0,1.26598669983215,2.08080763659617,2.69446748914477,3.50139795744032,2.69553479350163,2.60872083234107,1.50895254588265,2.13040726570263,2.55231637973611,3.40043470793274,3.56163018796642,1.05607994726331
"metabat1.28.faa_10529_pilon_25",0.991047745684325,0.830562666622054,0.863492768535661,0,0,0,0,0,0,1.42264277601802,1.49875101696182,1.23872592197069,0,0,0,0,0,0
"metabat1.28.faa_10529_pilon_26",2.92299442964719,2.29039316382783,2.22880955269296,0,0,1.89520562741715,0,1.65701180342215,0,2.20214542599324,2.21783840202285,2.13742181135777,0,0,0,0.750866447179873,0,0
"metabat1.28.faa_10529_pilon_27",2.98429691018289,2.40083394598932,3.20075205286479,0,0,0,0,1.05437149197221,1.49793556770969,2.20214542599324,3.05379222014417,2.13742181135777,1.50895254588265,2.13040726570263,0,3.20063588111344,2.41223828644012,2.41063861278835
"metabat1.28.faa_10529_pilon_28",0.991047745684325,1.24010847459491,1.39992339283851,0,0,0,0,1.05437149197221,0,1.42264277601802,0,1.43289282715759,1.50895254588265,0,0,1.60805673156583,0,1.65926157956926
"metabat1.28.faa_10529_pilon_29",2.2082995408919,1.35431540444939,1.79006867357745,0,0,0,1.26598669983215,1.05437149197221,0,1.76599616579191,0,1.23872592197069,0,0,0,1.24221002401808,0,1.05607994726331
"metabat1.28.faa_10529_pilon_30",0,0,0.495407539714043,0,1.85727541666116,0,0,0,0,0,0,0.422206170258642,0,0,0,2.14209182204714,1.66060814209631,0
"metabat1.28.faa_10529_pilon_31",0,0,0.495407539714043,0,0,0,0,0,0,0.971173838596647,0,0.422206170258642,0,0,0,0.750866447179873,0,0
"metabat1.28.faa_10529_pilon_32",0.410568315959316,0.256521230401858,1.15649808068401,0,0,0,0,1.05437149197221,0,1.42264277601802,0,0.748418431852008,0,0,0,0.750866447179873,0,0
"metabat1.28.faa_10529_pilon_33",0,1.11607740086239,1.79006867357745,0,0,0,0,0,0,0.782682215187609,0,0.748418431852008,0,0,0,0.750866447179873,0,0
"metabat1.28.faa_10529_pilon_34",1.21215672669974,1.35431540444939,0.863492768535661,0,0,0,0,0,0,0.782682215187609,0,0.422206170258642,0,0,0,1.24221002401808,0,0
"metabat1.28.faa_10529_pilon_35",2.72171354415822,3.0694613651146,2.46124254771895,0,0,0,1.26598669983215,0,0,2.04313934957607,1.49875101696182,2.60872083234107,0,0,1.77941800550085,1.60805673156583,0,1.05607994726331
"metabat1.28.faa_10529_pilon_36",1.86142922038499,1.73774578396351,0.495407539714043,0,0,0,1.92972762894505,0,0,1.54639818917114,1.49875101696182,1.75694878688165,0,2.13040726570263,2.55231637973611,1.24221002401808,1.66060814209631,1.05607994726331
"metabat1.28.faa_10529_pilon_37",2.72171354415822,3.98086593860271,4.15368179861799,0,1.85727541666116,0,2.38259780819981,2.89934570619945,1.49793556770969,4.11498292830133,3.46504554388335,3.76331361532165,0,1.42717990722418,0,3.65622794415197,0,3.6861660068679
