"","Read_Count_1_A1","Read_Count_1_A2","Read_Count_1_A3","Read_Count_1_B1","Read_Count_1_B2","Read_Count_1_B3","Read_Count_1_C1","Read_Count_1_C2","Read_Count_1_C3","Read_Count_2_A1","Read_Count_2_A2","Read_Count_2_A3","Read_Count_2_B1","Read_Count_2_B2","Read_Count_2_B3","Read_Count_2_C1","Read_Count_2_C2","Read_Count_2_C3"
"metabat1.15.faa_10292_pilon_2",5.98960998819367,7.60319347047204,6.5998750871019,4.31308914667882,4.65287774432319,5.52018838903905,6.27670785867904,5.5738661301929,5.29475172679092,5.44607564998535,7.42257453585652,6.38516127356152,5.41320236727556,5.06242488226116,4.81577275192797,6.25918767583711,7.22800740365699,5.92919377052091
"metabat1.15.faa_10292_pilon_3",3.02463915307239,3.71040455690434,2.21174002037192,1.63112191688192,1.88130880373811,0,2.02192524268842,1.0259300983637,2.69260457637343,1.82323886399512,3.31858788075787,1.9440101455543,2.59548712401968,2.31300962041344,0,2.59447684415908,3.55415804557662,2.64557161890041
"metabat1.15.faa_10292_pilon_4",2.96308686163829,2.54499007958384,2.36492020060776,2.86643595194494,3.17828022390181,2.29387098250941,2.83238531782324,2.03872244686772,3.33742442560674,2.2225201541696,1.48304174932482,1.43756979307793,3.47090922959718,1.86636369589035,2.68544018838201,0,1.83134566881701,1.63365178523355
"metabat1.15.faa_10708_pilon_1",0,0,1.02701982452951,0,0,0,0,0,0,0,0,0,1.17694994097117,0,0.930140630728565,0,0.596207846808661,0
"metabat1.15.faa_10708_pilon_2",1.43267972823856,1.77316110178309,0.603031826922091,0,0,0,0,2.62792398076839,1.49651259339914,0.358489737245737,1.48304174932482,0,0,0.73251324846367,1.89390003642331,1.81551390911337,1.60736621653856,1.63365178523355
"metabat1.15.faa_10708_pilon_3",0,0,0.603031826922091,0,0,0,0,0,1.49651259339914,0,1.48304174932482,0,0,0.73251324846367,0,1.17627486368123,0.596207846808661,1.03667014575853
"metabat1.15.faa_10708_pilon_4",0.422120300727278,0,1.35429168518147,0,0,0,0,0,0,0.358489737245737,0,0,0,0,0,0,0.596207846808661,0
"metabat1.15.faa_12913_pilon_1",0.422120300727278,0,1.02701982452951,0,2.67088169090974,0,2.48333364095331,1.0259300983637,0,0.884597294773773,0,0.650348576096517,0,1.21602771314201,1.89390003642331,1.17627486368123,1.60736621653856,1.03667014575853
"metabat1.15.faa_12913_pilon_10",4.46424416723699,4.34654316193746,4.29870135490705,0,3.17828022390181,1.56161962981609,4.15679273214862,3.2157055996957,4.1205497149376,4.39423271630604,2.67494068108563,3.87471209426246,4.01183481910084,3.69014426404796,2.68544018838201,3.89328206069424,3.35209163476703,3.87473141579247
"metabat1.15.faa_12913_pilon_11",1.60377324279366,0,0,0,0,0,0,1.0259300983637,1.49651259339914,1.26928175408539,1.48304174932482,0.650348576096517,0,0.73251324846367,0,0,1.60736621653856,0
"metabat1.15.faa_12913_pilon_12",4.4191154311233,3.95495224638841,3.85713852752031,2.86643595194494,3.85004491626687,1.56161962981609,2.48333364095331,3.50623598651618,2.69260457637343,4.18642663336099,3.76209617347338,3.69604890212795,4.22139436469125,3.16001217353788,3.45418629208779,3.09753490272596,3.42263889263727,3.23448561217033
"metabat1.15.faa_12913_pilon_13",1.43267972823856,0,1.35429168518147,0,0,0,1.33949486460727,0,2.21511834590464,1.08972339491437,0,0.650348576096517,0,1.21602771314201,0.930140630728565,1.81551390911337,0,1.03667014575853
"metabat1.15.faa_12913_pilon_2",0.422120300727278,1.14340015317053,0,0,0,0,0,1.0259300983637,0,0,0,0,1.17694994097117,0.73251324846367,0,0,0,1.03667014575853
"metabat1.15.faa_12913_pilon_3",5.98960998819367,4.06325563099716,5.51177943611373,0,0,1.56161962981609,4.75599093403712,3.63215059498876,4.51470169500282,5.93936238047792,4.10084089851662,5.35291090241306,2.86886717061206,2.65357561415814,3.77362338889926,5.02228452412423,3.98553626797633,5.39259220984072
"metabat1.15.faa_12913_pilon_4",7.93890172141399,6.39954217256224,7.30586361753996,3.76396678534556,4.09630804372341,3.66801728304046,6.46345469149326,5.80535442356786,6.46657355933189,7.13577204796762,6.47530164355927,6.56080312694128,4.01183481910084,4.38169392259289,6.0875512633501,5.18101898635459,4.8136323453306,6.07132705339314
"metabat1.15.faa_12913_pilon_5",8.03364110015199,6.92956651953289,7.47108799678381,5.19606182538581,3.85004491626687,4.72104754052335,6.48826377235141,4.95660872751702,6.3097714631688,7.3800952894721,6.53238112245941,6.86564812571808,4.22139436469125,4.67110360280187,6.31786787764174,5.41202012981692,5.03244197864517,6.11575464641116
"metabat1.15.faa_12913_pilon_6",7.53312152470107,6.44028337053549,7.22310283668449,4.15220799623481,3.17828022390181,4.92018641338247,6.02870910553934,5.47649227986977,5.70057153560394,7.63063890670874,5.46234672130294,6.78598329646973,4.56667442365479,4.84721041557946,5.96743142003604,5.78598917587177,5.00970547607357,5.74347079206832
"metabat1.15.faa_12913_pilon_7",8.16073961253107,6.76290576877964,7.60015624680248,4.5893390326463,4.30660047920136,5.74684916328886,6.62877543919096,5.90851244915853,6.52481456861196,8.03767370480914,6.11320548323874,7.09330954356038,4.56667442365479,5.73500632343595,6.89129795916964,6.45836267157,5.52459399680445,6.53105990701038
"metabat1.15.faa_12913_pilon_8",11.3282757517906,10.6862133991482,10.967526979122,10.1653507390814,9.66461716919025,10.2583425220472,10.5234958221379,10.4209615389804,10.6973811716945,11.2780608438595,10.254857240993,10.791864431978,9.95622130746941,10.138176859147,9.63989474182102,9.87983430355191,9.97742276328791,10.3589324750596
"metabat1.15.faa_12913_pilon_9",4.57125127174196,3.95495224638841,4.47736085197062,3.5220167312862,3.55291374976008,1.56161962981609,4.02735488250415,3.95492252884109,4.51470169500282,4.23045152561973,3.0323652563164,4.22156536333882,2.2579001191822,2.49331872154215,3.19363859071454,3.89328206069424,3.61567871990661,3.6514948064943
"metabat1.15.faa_13138_pilon_1",5.21057996685303,6.55602766725229,5.52809468174512,6.47729831459248,5.77298949953547,5.74684916328886,5.99448256145962,5.50968585527134,5.79825658267286,4.75230127006362,6.53238112245941,5.24870861259595,5.57459683270133,5.71697502532255,5.2526249727278,5.45409192031994,5.24203518028262,5.19969450377035
"metabat1.15.faa_13138_pilon_2",2.96308686163829,3.95495224638841,3.69318802189117,4.70986706601682,3.85004491626687,3.13871648152154,5.17809395188302,3.85514580880264,3.96095517377313,2.90456319544659,4.89365331164625,3.98260409817251,3.2967332573033,3.16001217353788,3.5687059422544,4.22024863207784,2.48687893042701,3.87473141579247
"metabat1.15.faa_13138_pilon_3",2.34447173152887,4.58322998157193,3.21761587398352,4.70986706601682,4.49010350027698,2.77727269523869,4.38530337668006,2.03872244686772,4.72804978501559,2.46292371026957,5.05817564206438,3.56332901416493,2.59548712401968,3.76225204806565,2.87543253429075,3.89328206069424,3.19971997079147,3.5254264565824
"metabat1.15.faa_13138_pilon_4",0.422120300727278,1.14340015317053,0.603031826922091,0,0,0,1.33949486460727,2.62792398076839,1.49651259339914,0.884597294773773,0,1.71289925449776,0,1.21602771314201,2.46657717261681,0,1.83134566881701,1.03667014575853
"metabat1.15.faa_13138_pilon_5",2.34447173152887,2.54499007958384,1.02701982452951,1.63112191688192,0,1.56161962981609,2.48333364095331,1.0259300983637,0,2.79155246450406,3.0323652563164,1.09700038788983,0,2.92890284952761,2.2084694737072,1.81551390911337,1.01683531882699,0
