"","Read_Count_1_A1","Read_Count_1_A2","Read_Count_1_A3","Read_Count_1_B1","Read_Count_1_B2","Read_Count_1_B3","Read_Count_1_C1","Read_Count_1_C2","Read_Count_1_C3","Read_Count_2_A1","Read_Count_2_A2","Read_Count_2_A3","Read_Count_2_B1","Read_Count_2_B2","Read_Count_2_B3","Read_Count_2_C1","Read_Count_2_C2","Read_Count_2_C3"
"CONCOCT_77.faa_10031_pilon_1",0,0,0,0,2.06834986505482,0.860879111582968,0,0,0,0,0,0,0,0.748511978050978,0.713514266201952,0,0,0
"CONCOCT_77.faa_1004_pilon_2",0,0,0,0,0.846807570302363,0.860879111582968,0,0,0,0,0,0,2.76561892924894,0.748511978050978,0.713514266201952,0,1.22022027920238,0
"CONCOCT_77.faa_1004_pilon_3",0,0,0,0,0,0,0,0,0,0,0,0,1.69194585306692,0,0,0,0,0
"CONCOCT_77.faa_1004_pilon_4",0,0,0,1.2071045498214,0,0,0,0,0,0,0,0,0.532251488345196,2.13760039910891,1.54566245889515,0,0,0
"CONCOCT_77.faa_10142_pilon_1",0,0,0,0.726281118273793,0.846807570302363,0,0,0,0,0,0,0,1.22561619210444,0,0,0,0,0
"CONCOCT_77.faa_10161_pilon_2",0,0,0,3.34499419534001,2.06834986505482,1.39631805404537,0,0,0,0,0,0,1.69194585306692,2.34492918621384,2.27463792461457,0,0,0
"CONCOCT_77.faa_10192_pilon_1",0,0,0,1.56711082595855,1.37686458878175,0.860879111582968,0,0,0,0,0,0,0.920193233050022,0.748511978050978,0.713514266201952,0,0,0
"CONCOCT_77.faa_10200_pilon_2",0,0,0,1.2071045498214,0.846807570302363,0,0,0,0,0,0,0,0,0,0.713514266201952,1.2044307740337,0,0
"CONCOCT_77.faa_10225_pilon_2",0,0,0,1.2071045498214,2.06834986505482,0.860879111582968,0,0,0,0,0,0,2.76561892924894,3.3951762498566,1.83154268438204,0,0,0
"CONCOCT_77.faa_10225_pilon_3",0,0,0,1.2071045498214,2.53383748658345,0,0,0,0,0,0,0,1.87857085010756,1.89539428850511,2.88712288890441,0,0,0
"CONCOCT_77.faa_10378_pilon_1",0,0,0,0,0.846807570302363,2.55994887275094,0,0,0,0,0,0,0.920193233050022,0,0,0,0,0
"CONCOCT_77.faa_10381_pilon_10",0,0,0,0,2.31978658318879,1.39631805404537,0,0,0,0,0,0,1.87857085010756,0,1.54566245889515,0,0,0
"CONCOCT_77.faa_10381_pilon_9",0,0,0,2.30047942402959,3.2903777930193,1.39631805404537,0,0,0,0,0,0,3.49342195815946,3.19545927938569,3.31572719819872,0,0,0
"CONCOCT_77.faa_10393_pilon_2",0,0,0,1.2071045498214,0.846807570302363,1.39631805404537,0,0,0,0,0,0,0,0.748511978050978,0.713514266201952,0,0,0
"CONCOCT_77.faa_10398_pilon_2",0,0,0,0.726281118273793,1.37686458878175,0,0,0,0,0,0,0,1.69194585306692,2.68716658902217,1.18877264194342,0,0,0
"CONCOCT_77.faa_10398_pilon_3",0,0,0,0.726281118273793,0,0,0,0,0,0,0,0,0.920193233050022,0,1.18877264194342,0,0,0
"CONCOCT_77.faa_10422_pilon_2",1.33078634682078,0,0,1.2071045498214,0,0,0,0,0,0,0,0,0.532251488345196,0,0.713514266201952,0,0,0
"CONCOCT_77.faa_10501_pilon_3",0,0,0,0,0,0,0,0,0,0,0,0,1.69194585306692,0.748511978050978,1.18877264194342,0,0,0
"CONCOCT_77.faa_10561_pilon_1",0,0,0,0,0.846807570302363,0,0,0,0,0,0,0,0.532251488345196,1.23885910623421,0.713514266201952,0,0,0
"CONCOCT_77.faa_10569_pilon_1",0,0,0,0,2.06834986505482,1.78594133171292,0,0,0,1.28163748349159,0,0,1.22561619210444,1.60415545264172,1.54566245889515,0,0,0
"CONCOCT_77.faa_10611_pilon_5",0,0,0,0,0,0,0,0,0,0,0,0,1.69194585306692,0.748511978050978,0,0,0,1.18877264194342
"CONCOCT_77.faa_10668_pilon_2",0,0,0,1.85498355660479,0.846807570302363,0.860879111582968,0,0,0,0,0,0,0.532251488345196,0.748511978050978,0.713514266201952,0,0,0
"CONCOCT_77.faa_10672_pilon_2",0,0,0,0,0,1.78594133171292,0,0,0,0,0,0,0.920193233050022,0,0,0,0,0
"CONCOCT_77.faa_10718_pilon_1",0,0,0,0,0,0,0,0,0,0,0,0,0.532251488345196,1.23885910623421,0.713514266201952,1.2044307740337,0,0
"CONCOCT_77.faa_10718_pilon_4",0,0,1.15785176408464,1.2071045498214,0,0,0,0,0,0,0,0,0.920193233050022,0,0,0,0,0
"CONCOCT_77.faa_10740_pilon_2",0,0,0,1.85498355660479,0,0,0,0,0,0,0,0,1.87857085010756,2.34492918621384,2.27463792461457,0,0,0
"CONCOCT_77.faa_10740_pilon_3",0,0,0,0.726281118273793,0.846807570302363,0.860879111582968,0,0,0,0,0,0,0.532251488345196,1.89539428850511,2.07003485453929,0,0,0
"CONCOCT_77.faa_10740_pilon_5",0,0,0,0,1.37686458878175,2.91248837826181,0,0,0,0,0,0,1.22561619210444,0,2.27463792461457,0,0,0
"CONCOCT_77.faa_10740_pilon_6",0,0,0,0.726281118273793,0,0.860879111582968,0,0,0,0,0,0,0.920193233050022,0.748511978050978,1.83154268438204,0,0,0
"CONCOCT_77.faa_10852_pilon_3",0,0,0,1.56711082595855,1.37686458878175,0.860879111582968,0,0,0,0,0,0,2.04379613710205,1.23885910623421,0,0,0,0
"CONCOCT_77.faa_10863_pilon_3",0,0,0,0,0,0,0,0,0,0,0,0,0.532251488345196,0,1.83154268438204,0,0,0
"CONCOCT_77.faa_10913_pilon_4",0,0,0,1.56711082595855,2.06834986505482,1.39631805404537,0,0,0,0,0,0,0.532251488345196,1.23885910623421,2.27463792461457,0,0,0
"CONCOCT_77.faa_11080_pilon_3",0,0,0,2.78436193183276,2.06834986505482,2.09240318745377,0,0,0,0,0,0,4.27004740076306,3.79920366706994,4.6617586137225,0,0,0
"CONCOCT_77.faa_11094_pilon_2",1.33078634682078,0,0,1.85498355660479,0,0,0,0,0,0,0,0,0.532251488345196,0,0,0,1.22022027920238,0
"CONCOCT_77.faa_11094_pilon_4",0,0,0,1.2071045498214,0,0,0,0,0,0,0,0,0.920193233050022,2.34492918621384,1.83154268438204,0,0,0
"CONCOCT_77.faa_11094_pilon_5",0,0,0,1.85498355660479,0,0.860879111582968,0,0,0,0,0,0,2.04379613710205,0,1.54566245889515,0,0,0
"CONCOCT_77.faa_1110_pilon_1",0,0,0,1.2071045498214,2.31978658318879,2.34503387900294,0,0,0,0,0,0,2.76561892924894,1.89539428850511,1.83154268438204,0,0,0
"CONCOCT_77.faa_1110_pilon_2",0,0,0,1.2071045498214,0,1.39631805404537,0,0,0,0,0,0,0.920193233050022,0,1.54566245889515,0,0,0
"CONCOCT_77.faa_1110_pilon_5",0,0,0,1.85498355660479,2.06834986505482,2.09240318745377,0,0,0,0,0,0,1.22561619210444,0,1.18877264194342,0,0,0
"CONCOCT_77.faa_11103_pilon_1",0,0,0,0,1.37686458878175,0,0,0,0,0,0,0,2.32643935963579,0.748511978050978,2.27463792461457,0,0,0
"CONCOCT_77.faa_11200_pilon_3",0,0,0,0.726281118273793,0.846807570302363,0,0,0,0,0,0,0,1.22561619210444,0,0.713514266201952,0,0,0
"CONCOCT_77.faa_11200_pilon_4",0,0,0,3.2489594923608,0.846807570302363,1.78594133171292,0,0,0,0,0,0,1.87857085010756,1.23885910623421,3.00678811411112,0,0,0
